"gene_id"	"Vegetative_PA"	"Streaming_PA"	"Mound_PA"	"Fruiting_PA"	"length"	"Vegetative_SW"	"Streaming_SW"	"Mound_SW"	"Fruiting_SW"
"3499"	"DDB_G0275363"	0	0	26.8285652398826	11.8148953681298	273	0.214876	1.8071	1.4871335	0.3808055
"3500"	"DDB_G0275365"	876.235949133765	347.770035755239	331.770385624866	335.654194946966	2088	13.04335	15.05725	8.37935	13.14965
"3501"	"DDB_G0275367"	630.147790465218	3687.37639702826	2212.16267421526	1008.34339637518	243	820.139	5147.46	4755.79	1219.71
"3502"	"DDB_G0275369"	0	22.0309549498465	12.2957549470298	0	141	1.08662	0.65448	0.939169	0.3752435
"3503"	"DDB_G0275371"	42.0218014247251	11.6438837771991	17.9472389587459	10.2046335048302	1095	4.848635	10.534255	6.901235	2.266225
"3504"	"DDB_G0275373"	0	0	0	0	1224	0	0	0	0
"3505"	"DDB_G0275375"	2.09657396963667	2.48784721911704	2.48179024246874	2.64879372537647	3984	0.2032595	0.297177	0.207098	0.167221
"3506"	"DDB_G0275377"	0	6.80826171930173	11.0509368034291	31.0758753065982	939	1.56541	4.88301	5.37423	11.549695
"3507"	"DDB_G0275379"	32.1816841866845	73.8409248260164	58.4939714743889	50.0443295456362	282	123.1056	66.9129	55.39075	20.6701
"3508"	"DDB_G0275381"	150.251365255185	2123.87823402199	1023.85232290941	1494.24941630693	180	617.9115	1444.385	1594.485	918.463
"3509"	"DDB_G0275383"	2743.15788860351	2955.08273870382	1745.91196126022	609.781683870624	207	2150.63	2177.865	1341.47	318.605
"3510"	"DDB_G0275385"	35.9118379835577	807.789090121461	881.565106576796	1892.33906171749	666	13.3999	142.185	172.452	130.024
"3511"	"DDB_G0275387"	0	0	0	0	171	0.571315	0	3.48714	2.94577
"3512"	"DDB_G0275389"	49.0849516165489	119.602759086676	102.706150053812	86.8392080461599	1608	20.27525	41.62935	25.8895	18.50425
"3513"	"DDB_G0275391"	269.271139129967	86.7556138231766	54.9719175181134	63.595058092975	4437	7.16726	19.1775	8.73921	5.027615
"3514"	"DDB_G0275393"	0.385110780770438	0.598672219881037	0.156737475747508	0.155219729345879	2280	0.036683	0.1269015	0.04667115	0.03554515
"3515"	"DDB_G0275395"	307.360183723307	416.206978228356	311.922874199257	617.946140656485	4134	20.02305	48.89485	36.21115	19.0262
"3516"	"DDB_G0275399"	1.49456238910654	2.89796236460119	5.341996392712	14.6894272214902	6531	0.553809	0.3909855	0.3041285	0.3905055
"3517"	"DDB_G0275401"	48.2206302202022	9.64303264019564	10.7304144051138	18.7896511574491	5256	2.20873	2.409735	0.522913	0.5467275
"3518"	"DDB_G0275403"	1.69424876347007	4.47307310367994	5.52723597098353	8.42653564573673	2139	1.141703	0.7923495	0.392405	0.5880045
"3519"	"DDB_G0275405"	2.26886435510399	1.25617794712248	0.64271298757211	6.81689887374296	516	6.64299	11.64905	5.167825	2.924245
"3520"	"DDB_G0275407"	26.970786972394	177.30267816973	176.768796354243	109.478691161719	427	2.985455	22.77435	19.11715	7.367275
"3521"	"DDB_G0275409"	17.4182393291659	131.562420277136	89.4797294847353	84.2424670719903	2214	3.493435	13.9825	11.8869	10.693805
"3522"	"DDB_G0275411"	0	672.505012608829	1453.67305828726	1014.72006486751	1035	0.0182413	5.330505	160.7955	88.45525
"3523"	"DDB_G0275413"	31.753739503804	170.149040062596	192.803352328657	108.920647967243	3807	1.294875	10.730535	6.465955	5.71583
"3524"	"DDB_G0275415"	222.515043499346	453.377274582781	359.00102706453	216.394492161607	8976	5.913165	12.97015	8.821885	6.03618
"3525"	"DDB_G0275417"	1.16023644780802	48.6402151174277	73.6752945686507	28.1236862419741	1092	0.243251	2.207185	2.04512	0.7641825
"3526"	"DDB_G0275419"	0.361145311569187	16.6836544442836	31.3496079182814	82.3492988881432	1623	0.1077675	3.977205	3.37078	7.336015
"3527"	"DDB_G0275421"	7.09827250885816	213.203621427895	320.467368633272	358.54379391069	3672	0.688853	9.045925	5.748185	5.66503
"3528"	"DDB_G0275423"	1.75583333218188	599.065819419105	855.824917757192	311.524156535992	1413	78.0407	123.4365	117.0915	34.18165
"3529"	"DDB_G0275425"	0	0	0	0	189	0	0	0	0
"3530"	"DDB_G0275427"	0	1.80931784044831	3.10757640872376	6.7516314410955	1068	0.16968955	0.1913585	0.1058562	0.06766705
"3531"	"DDB_G0275429"	133.990790019585	316.197856437809	442.174273692813	494.510400871196	459	16.8352	124.4745	124.3705	110.0095
"3532"	"DDB_G0275431"	23.8230972477144	49.9923006454968	41.0304546762694	58.3729318169394	4791	1.633375	5.399125	3.11831	2.25084
"3533"	"DDB_G0275433"	0	0	1.09127476490941	362.548666039209	381	0.0899825	0.486269	0.1827075	21.8685
"3534"	"DDB_G0275435"	0	0	0	0	269	0.199038	2.747125	5.40129	0.7826265
"3535"	"DDB_G0275437"	5.9644203855277	192.6108673397	92.589033314616	13868.6076264558	294	0.1782415	0.2351855	113.9235	2487.8
"3536"	"DDB_G0275439"	1253.03448216045	6499.31963400716	838.508927253744	179.302151080562	606	1.29953	1612.445	1564.13	51.4485
"3537"	"DDB_G0275441"	191.287154466055	2383.17404051434	3501.20829232378	1031.82050834177	1350	13.60565	149.528	340.8985	77.6755
"3538"	"DDB_G0275443"	28.6491506641462	23.5627121485172	25.0471988083334	55.5862754076602	3456	2.816305	5.382935	4.59017	3.430495
"3539"	"DDB_G0275445"	319.540436640989	485.34651869956	837.898818180967	657.07224176201	2136	9.730715	14.62215	16.4577	15.0669
"3540"	"DDB_G0275447"	308.502117221634	500.531715912859	677.894534213247	267.589237581457	3330	9.32414	51.99135	61.9555	17.62645
"3541"	"DDB_G0275449"	30.257799377165	97.4078102620053	74.9030361242685	40.0481920028014	612	37.0881	33.5928	17.29375	6.22738
"3542"	"DDB_G0275451"	361.599416452814	177.106424822145	143.745210542094	133.297375351085	2385	5.441865	14.0932	8.146815	7.80707
"3543"	"DDB_G0275453"	5.65395361300147	48.5546895840396	58.771481492583	20.3135613391376	2505	0.4473385	4.566805	3.41709	1.205975
"3544"	"DDB_G0275455"	567.507408552802	716.795638373496	321.847562651887	466.238819332413	1629	7.94791	28.80895	25.5229	32.08935
"3545"	"DDB_G0275457"	0.754828270097445	23.8186785345933	7.60439173330382	916.625535271146	780	0.16308815	3.139645	1.582525	45.2758
"3546"	"DDB_G0275459"	1852.38001456581	217.255271475721	186.41582342091	107.6523113764	900	68.44615	58.17845	19.9993	24.79615
"3547"	"DDB_G0275461"	0	0	0	0	336	0	0.1067255	0.167349	0.1465385
"3548"	"DDB_G0275463"	0	0	0	3.21039620726775	249	0.1190585	0.1832365	1.77852	27.51825
"3549"	"DDB_G0275465"	0	8.75299933823371	10.0692179232991	9.84389955853422	1308	0.0831759	2.820055	1.716755	0.5727615
"3550"	"DDB_G0275467"	7.5648987516751	30.2961151806355	56.080327640165	41.2137241004528	1776	0.917158	2.993315	2.975205	3.71036
"3551"	"DDB_G0275469"	869.665999174615	44.784467910292	67.7342629723194	45.2405889180877	1617	7.719725	19.2335	5.43731	3.39344
"3552"	"DDB_G0275471"	58.3898477634628	153.707583284078	173.040625111294	87.4569184206851	591	40.6754	122.4985	66.62235	17.8379
"3553"	"DDB_G0275473"	30902.9857054407	2075.36476904205	2135.30049707833	1718.1106760105	381	5735.945	2522.9	539.633	602.2255
"3554"	"DDB_G0275475"	309.24420842661	16.4291062486073	12.6164802499366	2.48064756084372	1041	6.631075	5.93167	1.514765	1.557325
"3555"	"DDB_G0275477"	0	0	0	5.45323665467499	162	0	0	0	0.7090405
"3556"	"DDB_G0275479"	0	1.70011587081275	2.83097502481579	2.78819634927609	381	0.3857085	0.1610395	0	0.0546045
"3557"	"DDB_G0275481"	10.1054834548285	35.6771988638423	349.185195081899	25.7728096045217	1077	0.01734745	0.054659	0.73759	0.448039
"3558"	"DDB_G0275483"	0	0	4.00832963653794	0	255	0	0.215954	0	10.03885
"3559"	"DDB_G0275485"	0	0	0	0	129	0	0	0	0.3246155
"3560"	"DDB_G0275487"	11.5843523894582	748.235512914814	2839.26879270512	301.154568110015	957	0.2962235	14.29695	79.4219	32.48845
"3561"	"DDB_G0275489"	3.10318506036357	10.1514692473697	55.492599693165	255.544495803786	246	0	1.884705	15.6866	1641.425
"3562"	"DDB_G0275491"	0	14.4833360905007	20.4181443362688	229.53350723887	249	3.21921	18.4436	11.25935	1100.1365
"3563"	"DDB_G0275493"	60.8111343100983	167.908007576034	907.731137831129	51.5377193799579	1311	9.005495	21.01265	38.96205	1.56293
"3564"	"DDB_G0275495"	10.6539653657498	57.8061228285804	57.8090343226317	13.7702812501313	2400	1.37606	4.593815	3.862695	0.728014
"3565"	"DDB_G0275497"	181.255634200913	5.19211246337996	1.90429767027016	3.32161778580598	1974	0.1179675	0.13778235	0.1647175	0.148085
"3566"	"DDB_G0275499"	448.57233772045	3069.89288258204	1743.80555240666	383.691017885227	693	25.22285	50.8783	81.15265	18.4296
"3567"	"DDB_G0275501"	627.073811096187	123.357210699232	97.8635707858487	38.5711436827119	696	168.0725	9.335285	4.106145	3.112845
"3568"	"DDB_G0275503"	24.1197836188194	86.6538292291107	121.798989483358	136.009452325699	834	5.8624	54.1337	37.44555	16.21145
"3569"	"DDB_G0275505"	286.704447887729	182.032027810763	258.847720330502	164.360854950334	3393	9.27919	28.075	18.6578	10.6029
"3570"	"DDB_G0275507"	46.5240074118067	9.67258411216006	14.195532013562	29.9569911229569	591	9.45224	1.53537	1.2863745	19.6885
"3571"	"DDB_G0275509"	0.898571481510785	0.279917983227819	0.714943200484699	5.99974538978608	2607	0.7916005	0.5591725	0.3016155	1.707065
"3572"	"DDB_G0275511"	0	0	0.824521861329435	1.32145111237771	402	0	0.0719405	0.1583225	0.9152145
"3573"	"DDB_G0275513"	81.6962179570019	66.6936900677641	92.9746162854887	58.8486668407458	315	133.0695	91.9168	107.893	23.26335
"3574"	"DDB_G0275515"	0	523.525785481511	870.567053478667	469.895245660095	1944	0.00431199	0.03457905	18.5727	10.314925
"3575"	"DDB_G0275517"	99.8675744996661	76.3259286196854	71.3798006741021	29.6651950813284	1119	9.28591	25.51705	11.6587	4.16023
"3576"	"DDB_G0275519"	90.5345655440874	115.823836470887	103.721659966693	54.2011110982299	921	21.4464	18.8587	19.2065	13.4788
"3577"	"DDB_G0275521"	0	22.1526114997181	14.2091792006203	192.178417021838	1434	0.1798735	1.86338	1.990935	12.5021
"3578"	"DDB_G0275523"	291.745937117154	11.1854304067957	5.46737694938762	3.36961314953516	2556	2.49645	2.37607	0.484355	0.942757
"3579"	"DDB_G0275525"	664.81979609255	342.130418335852	352.351612329706	174.765568135928	540	60.48945	37.12955	50.48165	36.75625
"3580"	"DDB_G0275527"	2033.33109859822	873.934992203812	588.092104511499	331.219596511501	438	57.59075	400.563	235.759	171.8185
"3581"	"DDB_G0275529"	32.858709827895	56.5635602412552	37.6014192077531	20.4880322463236	4269	1.48224	4.769695	2.03164	0.748098
"3582"	"DDB_G0275531"	14.5951738002481	6.2446462152847	5.60584025776412	5.12062150553715	207	2.9958	1.845975	1.47179	1.683815
"3583"	"DDB_G0275533"	184.802479293771	211.488434241305	238.708271009845	935.482822913095	3102	3.238315	29.3247	21.90405	26.81365
"3584"	"DDB_G0275535"	0.168632069088395	46.4641279775601	417.864541959731	271.672298331708	3477	0.0349749	1.404505	13.81525	10.6947
"3585"	"DDB_G0275537"	3560.12746450442	343.602162135424	443.514307606065	387.934034622306	342	2012.525	641.2395	357.3975	355.4695
"3586"	"DDB_G0275539"	87.3648538427222	159.845765835837	117.127551442633	83.3101512315955	3975	2.811475	7.56451	3.56092	2.960425
"3587"	"DDB_G0275541"	8.84949527250581	53.4564327857022	58.2471055207855	20.7537266411555	1182	5.117895	3.859755	3.35631	1.98968
"3588"	"DDB_G0275543"	29.8906893264528	40.9898989502177	61.0351053414272	145.423780415225	1005	0.6782275	8.01147	10.00237	17.9129
"3589"	"DDB_G0275545"	42.3720928644041	116.363790779577	128.919969090365	76.5258899621753	294	152.595	250.0655	136.66	57.3551
"3590"	"DDB_G0275547"	49.2085923513332	133.576974233002	188.246227715583	246.099932365708	1008	2.482965	17.4865	13.3104	16.4995
"3591"	"DDB_G0275549"	3.86172738578086	0	0.70849151956163	2.40486698869704	945	0.750402	1.1248335	0.236501	0.2743825
"3592"	"DDB_G0275551"	2.44441336845318	54.4322464335298	161.692402307866	151.643974367516	333	0.191814	27.5848	6.89316	4.131335
"3593"	"DDB_G0275553"	21.7724667521158	0	0.740264839486915	0.6503248828136	1011	0.2451295	1.5792065	0.124738	0.177535
"3594"	"DDB_G0275555"	20.0127221591646	31.5952895324737	74.5760940490285	53.4872775461325	723	33.9437	29.7768	24.0532	7.07236
"3595"	"DDB_G0275557"	19.3447887086837	48.9674063896262	73.0487602918771	32.5279344973296	555	30.0188	20.16365	49.0699	11.495785
"3596"	"DDB_G0275559"	270.918136478103	55.016552006688	88.5629561840892	136.405659450818	873	32.23295	22.78615	8.343635	15.11685
"3597"	"DDB_G0275561"	19.2447570482692	5.06591113008728	7.99619802138594	3.96453837023405	2382	0.855041	0.49328	0.229697	0.243722
"3598"	"DDB_G0275563"	16.1393656065489	2.83720115383742	2.73198473514588	3.06881104370207	4332	0.4409555	0.745571	0.5210435	1.027269
"3599"	"DDB_G0275565"	48.8751520423117	76.9611689819223	150.750860561353	49.7913034557337	198	23.87915	49.90195	38.09665	28.8008
"3600"	"DDB_G0275567"	1441.3321234165	1649.38480552575	1595.29128184673	1516.77508676468	1140	17.30975	31.2259	33.18235	27.06385
"3601"	"DDB_G0275569"	0	1.79461280231865	9.2372588364556	51.4255949872391	1053	2.12234	5.295635	2.555825	3.33823
"3602"	"DDB_G0275571"	2.59706287755151	9.57383173066914	3.05319970493294	2793.99829005504	2793	0.0419334	1.181032	1.45903	59.79545
"3603"	"DDB_G0275573"	76.8091371448345	268.917559247859	288.559643003394	457.386823430378	648	25.28605	212.4815	162.5605	159.1235
"3604"	"DDB_G0275575"	0	4.27265796577951	5.75668862441253	13.2595950287628	984	0	0.147934	0.762418	0.5400055
"3605"	"DDB_G0275577"	102.24929312683	324.024055900534	381.3089921145	133.195691963958	1953	2.691525	24.9318	28.04985	5.79177
"3606"	"DDB_G0275579"	2.07244711884122	6.77960958965545	12.6381108662465	1294.99033400835	282	0.0889075	0.6223565	3.642365	2815.375
"3607"	"DDB_G0275581"	110.491915941798	214.860500618849	254.946209248193	173.479077371482	2736	4.9679	9.50274	9.16638	6.290925
"3608"	"DDB_G0275583"	0	40.6759954181566	52.0303143547062	60.4315533873717	612	3.100285	44.80855	27.83045	6.922015
"3609"	"DDB_G0275585"	5.3947436417194	63.430520061059	64.3945455165716	173.074405202612	1422	0.69166	5.952235	4.977445	6.96325
"3610"	"DDB_G0275587"	0	0	4.07709856821732	5.28596729327637	162	0	10.67695	4.19617	9.39315
"3611"	"DDB_G0275589"	0	0	0	0	138	0	1.5385	0	0
"3612"	"DDB_G0275591"	296.838526651714	404.125866087613	289.352646126986	266.889885931236	2082	6.689175	28.38085	22.37075	18.32
"3613"	"DDB_G0275593"	67.7532393599799	64.7746856038097	101.178737601915	15.5239544681806	1221	1.74318	9.282585	8.172505	1.36968
"3614"	"DDB_G0275595"	3.67536969749704	4.4287152775735	3.20076091100765	3.98024052951627	2052	0.2343235	0.4697485	0.2820345	0.1063004
"3615"	"DDB_G0275597"	0	2.14442365959871	2.59221463225153	0	318	0.898433	1.80744	2.7852	0.6772505
"3616"	"DDB_G0275599"	4.24672769367065	5.79582964634185	3.57464392683495	53.7806551310248	768	1.28384	2.50318	1.080314	6.67875
"3617"	"DDB_G0275601"	18.2432873824171	5.10396351175509	7.08220666058719	25.5778367737637	1491	5.80244	3.686915	0.805215	1.626755
"3618"	"DDB_G0275603"	1594.92048540112	1858.08031010327	1648.07930994791	1318.23207641259	1782	20.0198	106.1735	127.3915	136.7875
"3619"	"DDB_G0275605"	4.89965466402314	48.2438977063337	60.6403041862105	44.920222474215	858	0.0233011	0.227826	0.652227	1.73238
"3620"	"DDB_G0275607"	1.48442294638813	13.7916067691745	13.467105807155	18.7987656159973	549	0.075137	0.139467	0.115537	1.27872
"3621"	"DDB_G0275609"	18.2483686444814	1.85550562160685	1.24810608862325	11.9131514022584	345	0.427575	3.840045	1.496735	15.45105
"3622"	"DDB_G0275611"	6.46390625391573	74.6144856928612	63.5126691168783	20.9787505538337	1377	7.35742	21.3392	15.64445	5.171175
"3623"	"DDB_G0275613"	3.20060481476103	2.40159407975035	4.61727350703076	2.77560077552539	1314	2.868525	2.37888	1.074233	0.809175
"3624"	"DDB_G0275615"	1.73474149722429	0.74222116662666	0.428085059481756	0.492348372881917	2181	0.0780946	0.174389	0.0489792	0.06229525
"3625"	"DDB_G0275617"	72.3973293869256	268.976385089076	290.754364967598	148.028343227011	618	3.500545	21.23795	16.0007	8.2222
"3626"	"DDB_G0275619"	427.158763458314	1478.3608431226	1380.55366295988	1401.05127921502	966	37.22915	183.373	196.7235	242.292
"3627"	"DDB_G0275621"	0	0.39174451856818	0.263506999448654	0.544635232009643	1581	0.451825	0.3060095	0.07788335	0.060231
"3628"	"DDB_G0275623"	5.03506241865317	31.5453319864297	46.6363943968417	1.47596065213806	2661	0.612424	1.053862	2.215895	0.3085785
"3629"	"DDB_G0275625"	138.63630535717	36.9623111002913	44.5596919340087	43.3516160724865	876	8.141285	15.25085	8.097395	5.58514
"3630"	"DDB_G0275627"	240.051364743854	249.797301525616	245.334029915399	89.229187034781	1971	5.61956	22.1965	15.00595	7.82963
"3631"	"DDB_G0275629"	17.0036852122987	21.9492658035111	9.242987773684	0	171	5.004455	10.791905	3.48714	7.0983
"3632"	"DDB_G0275631"	108.803998321558	434.737958251133	818.924847600782	154.715982206515	2307	1.914255	25.20435	38.4104	8.536915
"3633"	"DDB_G0275633"	63.6519862439758	50.3491644843606	64.0926430027685	54.125434568638	3387	3.99298	4.20682	2.54307	2.318105
"3634"	"DDB_G0275635"	18.7987010270001	22.8667833336459	33.5457808409045	21.2404262149039	4770	1.44449	1.28112	0.8433695	0.5441645
"3635"	"DDB_G0275637"	13.9518317075902	7.09265922131009	14.3948835500551	7.39367745352923	1959	1.714995	1.1864285	1.0129675	0.5841245
"3636"	"DDB_G0275639"	0	0	0	0	177	0.485561	0	0	0.302572
"3637"	"DDB_G0275641"	0	0	4.86461902968169	6.9161903225586	159	0	0.572065	0	1.78052
"3638"	"DDB_G0275643"	24.1896249975903	30.0696607890881	33.6654692216008	19.0933526448439	1275	2.64677	4.64456	4.7709	3.77232
"3639"	"DDB_G0275645"	2.15417519291959	5.06233498845788	4.83002773243869	1.73648989903455	408	3.319595	1.67606	2.26482	0.3732185
"3640"	"DDB_G0275647"	36.6143811220535	82.186739471437	55.0437035130643	11.3406607756329	477	11.132855	23.074	66.94105	6.08889
"3641"	"DDB_G0275649"	141.775984387395	212.524231997551	49.0162419021743	35.8136353689976	2076	2.70648	29.36745	6.395275	3.15141
"3642"	"DDB_G0275651"	59.3574172731381	34.3336011680094	77.068818437739	41.5428615247883	2706	1.89817	2.632935	1.53385	1.13756
"3643"	"DDB_G0275653"	62.7249784399617	28.2109113272181	37.7361525195974	9.77802057555688	2844	1.86897	2.60047	2.54887	1.044981
"3644"	"DDB_G0275655"	5.21994769320481	18.5420245878035	21.1949845053734	8.75066371589865	2799	0.974803	1.11804	0.95862	0.3705335
"3645"	"DDB_G0275657"	0	0	2.00170028253523	0	165	0	0	0	0
"3646"	"DDB_G0275659"	0	0	0	0	2997	0.2971195	0.779458	0.2377885	0.3604915
"3647"	"DDB_G0275661"	0	4.80455118715049	6.64706658897201	13.8112818326301	1389	0.7015805	3.124365	1.61339	1.39188
"3648"	"DDB_G0275663"	272.93962407941	125.589627163132	52.3233815637653	18.575757479377	936	3.56976	11.44965	11.75955	2.336515
"3649"	"DDB_G0275665"	205.100543529024	188.703341202764	336.472803951205	586.290003153651	912	15.2393	51.7938	55.3642	65.509
"3650"	"DDB_G0275667"	4.83459406538677	4.55423231382391	8.80169479317926	21.511951644482	822	2.71906	3.424015	1.613275	2.73133
"3651"	"DDB_G0275669"	155.970467851902	96.5311569536617	167.765602079282	525.102831354732	1719	0.453564	6.74446	7.12949	15.7675
"3652"	"DDB_G0275671"	25.3260757584948	75.7653888040066	87.9138388924557	223.059783268466	1239	1.919975	7.919255	6.388205	16.41115
"3653"	"DDB_G0275673"	8.38619073181159	24.6242624805122	38.3853796904681	10.0826598452895	363	98.5293	77.41625	68.7877	15.6867
"3654"	"DDB_G0275675"	142.382848067195	202.28862544278	243.419420143099	133.960428332972	675	9.80106	51.66815	46.73465	20.42375
"3655"	"DDB_G0275677"	0	0	0	0	1389	0.0254359	0.12617355	0.0151232	0
"3656"	"DDB_G0275679"	371.549274645329	294.520553895708	180.254303658082	77.728397951593	3522	10.43325	16.1572	10.397615	6.19046
"3657"	"DDB_G0275681"	0	0	0	0	198	0.654742	0.300039	0	0
"3658"	"DDB_G0275683"	3.43310796440096	130.526632820899	345.264374292216	376.487852598905	1110	2.99836	16.1607	21.1158	20.54355
"3659"	"DDB_G0275685"	0	4.10422603809594	11.0027393074046	534.303390490133	150	0.354371	1.04369	0.632481	60.50645
"3660"	"DDB_G0275687"	7.48144110654682	12.952182567231	12.0055064744873	2807.84418034543	4431	0.693837	0.413178	1.043669	254.2325
"3661"	"DDB_G0275689"	451.758324101877	3481.10772695066	1487.30914153229	1168.61934693609	3987	6.939965	124.9005	73.5071	60.11885
"3662"	"DDB_G0275691"	3.66936537607919	1.45942648603749	0	15.0323822896361	798	0.12983955	0.4907525	0.6136005	1.0401505
